t a e i theta u omega 
-1644000.0	0.998182	0.63302	0.07546	3.204045	-0.000909	2.675254
-1643000.0	0.998183	0.63310	0.07546	3.249244	-0.000909	2.675414
-1642000.0	0.998215	0.63295	0.07545	3.296595	-0.000893	2.675355
-1641000.0	0.998233	0.63313	0.07548	3.342987	-0.000884	2.675785
-1640000.0	0.998015	0.63298	0.07531	3.391910	-0.000993	2.678107
-1639000.0	0.998068	0.63308	0.07555	3.441636	-0.000967	2.678749
-1638000.0	0.998121	0.63298	0.07555	3.490077	-0.000940	2.679003
-1637000.0	0.998000	0.63314	0.07556	3.540275	-0.001001	2.679169
-1636000.0	0.997974	0.63298	0.07556	3.592191	-0.001013	2.679177
-1635000.0	0.998295	0.63306	0.07555	3.641769	-0.000853	2.680413
-1634000.0	0.998236	0.63306	0.07555	3.686703	-0.000882	2.680618
-1633000.0	0.998215	0.63309	0.07559	3.732614	-0.000893	2.680803
-1632000.0	0.998085	0.63309	0.07559	3.778830	-0.000958	2.681359
-1631000.0	0.998051	0.63300	0.07559	3.828166	-0.000975	2.681176
-1630000.0	0.998257	0.63311	0.07553	3.876236	-0.000872	2.682142
-1629000.0	0.998182	0.63302	0.07552	3.922662	-0.000910	2.682053
-1628000.0	0.998162	0.63321	0.07554	3.970633	-0.000919	2.682436
-1627000.0	0.998045	0.63301	0.07553	4.019736	-0.000978	2.682744
